country_name,language,marital_status,gender,urban_rural,region,age,education_level,social_class,Q106,Q107,Q108,Q109,Q110,Q111,Q151,Q152,Q154,Q158,Q159,Q160,Q163,Q164,Q177,Q178,Q18,Q180,Q181,Q182,Q183,Q184,Q185,Q187,Q189,Q19,Q2,Q20,Q21,Q22,Q23,Q235,Q236,Q237,Q238,Q24,Q241,Q242,Q243,Q244,Q245,Q246,Q249,Q25,Q250,Q251,Q253,Q254,Q26,Q27,Q29,Q3,Q30,Q31,Q32,Q33,Q34,Q4,Q43,Q44,Q45,Q5,Q58,Q59,Q6,Q60,Q61,Q62,Q63,Q64,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72,Q73,Q74,Q77,Q79,Q80,Q81,Q83
egypt,Arabic,Married,Female,Rural,EG-ASN Aswan,35-44,Lower,Working class,7,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,1,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,5,2,1,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi jid,maham jada,thaq ely had ma,thaq ely had ma,maham jada,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Male,Rural,EG-ASN Aswan,45-54,Lower,Working class,2,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,1,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,5,3,1,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi jid,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,thaq ely had ma,thaq ely had ma,thaq ely had ma,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Female,Rural,EG-AST Asyut,16-24,Lower,Lower class,2,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,si'eah ely had ma,jid ely had ma,jid ely had ma,maham,2,1,4,3,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,lis kathira,lis kathira,lis kathira,lis kathira,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Female,Rural,EG-BH Beheira,45-54,Lower,Lower class,7,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,1,6,3,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Widowed,Female,Rural,EG-BH Beheira,55-64,Lower,Lower class,7,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,5,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,1,4,3,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,maham ely had ma,thaq ely had ma,thaq ely had ma,lis mahama aaly aletalaq,thaq ely had ma,la tathaq aaly aletalaq,la tathaq aaly aletalaq,la tathaq aaly aletalaq,kathir jada,kathir jada,kathir jada,lis kathira,lis kathira,lis kathira,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Male,Rural,EG-BH Beheira,55-64,Lower,Lower class,2,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,1,4,3,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Female,Urban,EG-C Cairo,25-34,Middle,Lower middle class,7,1,1,1,2,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,1,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,5,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,5,3,1,4,1,3,lis mahamaan,2,3,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,thaq ely had ma,thaq ely had ma,thaq ely had ma,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,kathir jada,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Female,Urban,EG-C Cairo,35-44,Middle,Lower middle class,7,1,1,1,2,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,6,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,9,5,3,1,2,1,3,lis mahamaan,2,3,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,maham jada,shi jid,la man,shi jid,maham jada,thaq ely had ma,thaq ely had ma,maham jada,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Single,Male,Urban,EG-C Cairo,16-24,Middle,Lower middle class,7,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,2,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,5,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,jid ely had ma,jid ely had ma,jid ely had ma,maham,2,5,3,1,3,1,3,lis mahamaan,2,3,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi si,lis mahamana jadana,thaq ely had ma,thaq ely had ma,lis mahamana jadana,thaq ely had ma,thaq ely had ma,thaq ely had ma,thaq ely had ma,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,la shi aaly aletalaq,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
egypt,Arabic,Married,Female,Rural,EG-DK Dakahlia,35-44,Lower,Lower middle class,7,1,1,1,1,vijab eaata alaolaviah lahamaiah albi'eah haty lo ady thalak ely tabato' alnamo alaqatasady vafaqadan baadh aloza'ef.,la,ro'iah an alnas ladiham ray akabar hol kifiah enajaz alamor fy vaza'efaham vafy majatamaataham,makafahah aratafa alasaar,6,3,2,4,1,ghir mabarar abadana,mabarar da'ema,lis mahamaan,mabarar da'ema,mabarar da'ema,1,3,7,1,2,1,lis mahamaan,lis mahamana jadana,lis mahamaan,maham,maham,lis mahamaan,jid ely had ma,si'eah ely had ma,jid ely had ma,jid ely had ma,maham,2,5,3,1,2,1,2,lis mahamaan,1,2,qadar kabir man alahataram lahaqoq alenasan alfaradiah,fakhor jadana,maham,la ouafaq,la ouafaq,lis mahamana jadana,la ouafaq,la ouafaq,ouafaq bashadah,la ouafaq,la ouafaq,lis mahamana jadana,shi jid,la man,shi jid,lis mahamana jadana,thaq ely had ma,thaq ely had ma,maham jada,thaq ely had ma,la tathaq kathira,la tathaq kathira,la tathaq kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,lis kathira,lis kathira,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada,kathir jada
